distribution_identifier,indice_tiempo,frec_temporal,alcance_tipo,alcance_id,alcance_nombre,pobl_proy,tasa_mort_gral,tasa_nat,tasa_mort_mat,tasa_mort_inf,alum_comun_inic,alum_comun_pri,alum_comun_sec_bas,alum_comun_sec_or,alum_comun_sup_nouniv,alum_comun_tot,dep_priv_monlocyext,dep_publ_monlocyext,prest_priv_monlocyext,prest_publ_monlocyext,rt_origenprov,recursos_ctes,gasto_tot,resultado_financiero,pbg_base1993_constantes,pbg_base1993_corrientes,pbg_base2004_constantes,pbg_base2004_corrientes,empleo_tot,empleo_sector_a,empleo_sector_b,empleo_sector_ab,empleo_sector_c,empleo_sector_d,empleo_sector_e,empleo_sector_f,empleo_sector_g,empleo_sector_h,empleo_sector_i,empleo_sector_j,empleo_sector_k,empleo_sector_m,empleo_sector_n,empleo_sector_o,empleo_sector_serv,expo_fob_102A,expo_fob_102B,expo_fob_104B,expo_fob_104C,expo_fob_105A,expo_fob_105B,expo_fob_105C,expo_fob_106A,expo_fob_106B,expo_fob_106ZF,expo_fob_107A,expo_fob_108A,expo_fob_111,expo_fob_111A,expo_fob_111BA,expo_fob_111Z,expo_fob_201AA,expo_fob_201AE,expo_fob_206A,expo_fob_208AA,expo_fob_210A,expo_fob_210D,expo_fob_211A,expo_fob_212AE,expo_fob_213A,expo_fob_214B,expo_fob_299,expo_fob_302A,expo_fob_302B,expo_fob_302C,expo_fob_302F,expo_fob_302J,expo_fob_306A,expo_fob_306C,expo_fob_310A,expo_fob_311AZ,expo_fob_311C,expo_fob_312AL,expo_fob_312B,expo_fob_313BB,expo_fob_314A,expo_fob_314B,expo_fob_399Z,expo_fob_401,expo_fob_402A,expo_fob_402Z,expo_fob_404A,expo_fob_499
99.1,2017-12-31,anual,PROVINCIA,74,SAN LUIS,489225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910987.31,,,,,177092259.1,,57106304.72,,,,,,82964009.17,,,,,,,,,,7788009.08,43560,982984.64,254046.54,2023434.53,,8811957.01,,,294536.89,113361.89,1060157.7,653938.95,,,,54545171.65,,,,,
99.1,2018-12-31,anual,PROVINCIA,74,SAN LUIS,495629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1993-12-31,anual,PROVINCIA,78,SANTA CRUZ,,,,,,,,,,,,,,,,,,,,2050576.245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1994-12-31,anual,PROVINCIA,78,SANTA CRUZ,,,,,,,,,,,,,,,,,,,,2251800.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1995-12-31,anual,PROVINCIA,78,SANTA CRUZ,,,,,,,,,,,,,,,,,,,,2577970.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1996-12-31,anual,PROVINCIA,78,SANTA CRUZ,,5,22.6,2.4,12.8,,,,,,,,,,,,,,,2837614.672,,,,24574.25,,,4367.75,5255.5,1594.75,321.75,2165.5,3331,,,,,,,,7538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1997-12-31,anual,PROVINCIA,78,SANTA CRUZ,,5,23.5,,16,,,,,,,,,,,,,,,2914629.553,,,,26411,,,4492.75,5404.75,1544,312.75,3095.75,3603,,,,,,,,7958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1998-12-31,anual,PROVINCIA,78,SANTA CRUZ,,4.8,21.2,12,18,,,,,,,,,,,,,,,3051486.817,,,,29443.75,,,4088.25,5380.25,1765,258.75,4078,4301,,,,,,,,9572.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1999-12-31,anual,PROVINCIA,78,SANTA CRUZ,,4.5,20.3,4.9,13.2,,,,,,,,,,,,,,,2934923.871,,,,26946.5,,,3554.5,4159.75,1473,243.75,3603,4440,,,,,,,,9472.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2000-12-31,anual,PROVINCIA,78,SANTA CRUZ,,4.6,19.6,2.5,17.2,,,,,,,,,,,,,,,2906699.657,,,,26010,,,3599.75,4769,1449.5,170,3505.25,4162.75,,,,,,,,8353.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2001-12-31,anual,PROVINCIA,78,SANTA CRUZ,,4.6,19.8,7.1,14.5,,,,,,,,,,,,,,,2990944.885,,,,28329,,,3936.75,5588.75,1732.25,150,3611.75,4408.75,,,,,,,,8900.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2002-12-31,anual,PROVINCIA,78,SANTA CRUZ,,4.8,19.2,2.4,17.2,,,,,,,,,,,,,,,2812504.073,,,,25899.75,,,4188.25,5034.5,1769,111.5,2592,4071,,,,,,,,8133.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2003-12-31,anual,PROVINCIA,78,SANTA CRUZ,,4.9,21.9,11.1,15.5,,,,,,,,,,,,,,,2985330.13,,,,30708.5,,,5057,5319.5,1838,110,4433.25,4436.5,,,,,,,,9514.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2004-12-31,anual,PROVINCIA,78,SANTA CRUZ,,5.4,22.4,,11.9,,,,,,,,,,,,,,,3010366.969,,,,34482.25,,,4839.75,6002.25,2311,122,5284,5065,,,,,,,,10858.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2005-12-31,anual,PROVINCIA,78,SANTA CRUZ,,5.2,22.9,2,11,,,,,,,,,,,225.5663011,1844.43704,1944.079663,11.45546255,3120064.761,,,,40994.75,,,5296.75,7059.25,2659.75,113.25,6740.5,5927,,,,,,,,13198.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2006-12-31,anual,PROVINCIA,78,SANTA CRUZ,,5.5,23.5,3.9,15.4,,,,,,,,,,,322.828636,2374.158565,2682.916309,37.40887144,,,,,47898,,,6564.75,7887.25,2818.75,113.5,8671,6717.25,,,,,,,,15125.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2007-12-31,anual,PROVINCIA,78,SANTA CRUZ,,5.5,23.8,1.9,12.9,,,,,,,,,,,438.095539,2791.986562,4162.241209,11.7386275,,,,,54597.25,,,6563.25,9602,2844,130.75,11002.25,7666.25,,,,,,,,16788.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2008-12-31,anual,PROVINCIA,78,SANTA CRUZ,,5.4,25,1.8,10.6,10683,33500,14882,8764,1504,69333,,,,,554.009506,3568.93034,5358.572429,-523.455585,,,,,57330,,,6342.5,10963,3124,136.5,10330,8385.75,,,,,,,,18048.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2009-12-31,anual,PROVINCIA,78,SANTA CRUZ,,5.4,25.2,5.2,10.3,11652,34225,15606,9008,2148,72639,,,,,529.952123,4162.637452,5643.736718,-25.45496694,,,,,54730,,,5504.25,11423.75,3100,151,8736.25,8245.75,,,,,,,,17569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2010-12-31,anual,PROVINCIA,78,SANTA CRUZ,275452,5.6,26,3.3,9.7,12463,34879,16137,9410,2470,75359,,,,,691.4154,5645.999401,6848.128418,-15.62725518,,,,,55317.25,,,5439.75,11811.5,3036.5,166.75,8300.75,8468.25,,,,,,,,18093.75,8487100.25,295772002,,,,,,,,,,,,,,,,,,,,,,,,179081.74,,,,,,6713.74,,,575552607.2,977.51,,5887.02,,,,,4856856.81,515931672.2,,,25029517.95,693949.42
99.1,2011-12-31,anual,PROVINCIA,78,SANTA CRUZ,284414,5.4,25,,9.7,13135,35344,18217,9191,2824,78711,,,,,937.724783,6854.198235,9148.001375,-769.7812212,,,,,60995,,,5802.5,12641.5,3266.5,194.25,10462,8863.5,,,,,,,,19764.75,20471571.55,306458719.1,,,,,,,,,,,,,,,,,,,,,,,,846739,,,,,,,,,818824154.5,829.8,,,,,,,7647261.51,435790051.9,,,27517505.84,1445936.5
99.1,2012-12-31,anual,PROVINCIA,78,SANTA CRUZ,293407,5.7,24,3.4,8.9,13640,35788,18932,10129,2870,81359,,,,,1319.787319,7978.14294,9590.476154,-699.1111956,,,,,63285.75,,,5716.25,13097.75,3314.75,186.5,10644.5,9052.5,,,,,,,,21273.5,17557903.47,329645440.8,,,,,,,,,,,,,192704638.1,,,,,,,,,,,1492590,,,,,,,,,788275086.3,106390,,,,,,,5776248.71,521461377.1,,,14952368.55,3892948
99.1,2013-12-31,anual,PROVINCIA,78,SANTA CRUZ,302420,4.6,19.7,5,9.5,14240,36181,18873,12136,2851,84281,,,,,1963.533827,10729.14436,11954.86817,-239.4727301,,,,,63745.75,,,5820.75,13852.5,3300,208.5,9585.5,9102.75,,,,,,,,21875.75,15210506.96,398532046,,,,,,,,,,,,,146748173.8,,,,,,,,,,,652364,,,,,,,,,699970865.7,,,,,,,,7043845.2,346833998.3,,,10350221.18,1355844.7
99.1,2014-12-31,anual,PROVINCIA,78,SANTA CRUZ,311444,4.8,19.8,8.1,9.9,14615,36418,20118,11913,3559,86623,,,,,3043.216159,14988.01809,18263.31323,-2200.348816,,,,,65016,,,6016.5,15241.75,3414,225.5,8436,9282.25,,,,,,,,22400,11362049.88,371586439.4,,,,,,,,,,,,,113390960.3,,,,,,,,,,,,,,,,,,,,732168843.7,,,,,,,,6126189.16,323440644.1,,,7074573.87,
99.1,2015-12-31,anual,PROVINCIA,78,SANTA CRUZ,320469,4.7,19.8,1.6,10.9,14984,37436,20964,12424,3255,89063,,,,,3589.181854,18354.9046,25335.58635,-4970.456785,,,,,66768.25,,,5853.25,15563.25,3565.5,219.5,8331.75,9692.25,,,,,,,,23542.75,9926680,346041505.8,,,,,,,,,,,,,88835553.06,,,,,,,,,,,54000,,,,,,,,,1450551628,,,,,,,,4715963.21,133984671.2,,,5925479.32,
99.1,2016-12-31,anual,PROVINCIA,78,SANTA CRUZ,329499,,,,,,,,,,,,,,,4703.685954,24534.11739,30202.86191,-5208.747269,,,,,61833.75,,,5556.5,14641.75,3518.5,225,5445.5,9616.75,,,,,,,,22829.75,19889882.01,460509662.7,,,,,,,,,,,,,119177058.2,,,,,,,,,,,,,,,,,,,,1255332156,,,,,,,,5778340.41,149484165.5,,,5214952.51,
99.1,2017-12-31,anual,PROVINCIA,78,SANTA CRUZ,338542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17929373.84,442096924.8,,,,,,,,,,,,,125947402.9,,44742.7,,,,,,,,,,,,,,,,,,1360418527,,,,,,,,5195339.47,114872779.3,,,4567160.64,
99.1,2018-12-31,anual,PROVINCIA,78,SANTA CRUZ,347593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1993-12-31,anual,PROVINCIA,82,SANTA FE,,,,,,,,,,,,,,,,,,,,19565224,19565224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1994-12-31,anual,PROVINCIA,82,SANTA FE,,,,,,,,,,,,,,,,,,,,20638898,21051542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1995-12-31,anual,PROVINCIA,82,SANTA FE,,,,,,,,,,,,,,,,,,,,20433451,21095345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1996-12-31,anual,PROVINCIA,82,SANTA FE,,8.2,18.5,5.3,15.7,,,,,,,,,,,,,,,20981969,21129572,,,286890.75,,,19964.5,405.75,88820.5,3110.75,15876,51294,,,,,,,,107419.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1997-12-31,anual,PROVINCIA,82,SANTA FE,,8.1,17.7,4.9,16.3,,,,,,,,,,,,,,,21763519,21726399,,,322361.25,,,21527.75,552.75,94610.5,2896.75,19514,55135,,,,,,,,128124.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1998-12-31,anual,PROVINCIA,82,SANTA FE,,8.4,17.4,4.4,16.2,,,,,,,,,,,,,,,22614682,21589619,,,331998,,,21821,457,96684,2886.75,18913,57360.5,,,,,,,,133875.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1999-12-31,anual,PROVINCIA,82,SANTA FE,,8.7,17.3,3.8,15.2,,,,,,,,,,,,,,,22142677,19957351,,,332373.5,,,21630.5,478.75,93698,2880,18963.75,57436.25,,,,,,,,137286.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2000-12-31,anual,PROVINCIA,82,SANTA FE,,8.3,16.9,4.4,14.4,,,,,,,,,,,,,,,22021705,19719470,,,332521.75,,,21157,603,89136,3122.5,17630.75,59732.75,,,,,,,,141139.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2001-12-31,anual,PROVINCIA,82,SANTA FE,,8.4,16.2,4.7,14.3,,,,,,,,,,,,,,,21311925,18600810,,,324902,,,20735.25,357.25,83376.25,3135.5,15391,60134.75,,,,,,,,141772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2002-12-31,anual,PROVINCIA,82,SANTA FE,,8.5,16.7,4.9,14,,,,,,,,,,,,,,,20446910,26335845,,,296854.25,,,19438,288.25,76393.75,3063.5,10116.25,54635.5,,,,,,,,132919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2003-12-31,anual,PROVINCIA,82,SANTA FE,,9.1,17.3,3.5,13.9,,,,,,,,,,,,,,,21605771,30986438,,,317590.25,,,20756.5,373,84438,3161.75,13565.5,57386.5,,,,,,,,137909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2004-12-31,anual,PROVINCIA,82,SANTA FE,,8.6,17.6,3.6,12,,,,,,,,,,,,,,,23224829,38459128,,,359468.75,,,22812,464.5,97625.25,3221.5,20259,64791,,,,,,,,150295.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2005-12-31,anual,PROVINCIA,82,SANTA FE,,8.6,16.3,3.1,12.4,,,,,,,,,,,1600.279,5868.268564,5424.736459,591.0902618,25131129,45872363,,,400958.75,,,24577,567.75,107934.75,3281,27170.25,72021,,,,,,,,165407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2006-12-31,anual,PROVINCIA,82,SANTA FE,,8.5,15.8,4,11,,,,,,,,,,,1886.449,7084.950394,7158.652492,236.6779599,26678625,55628801,,,435286.25,,,25678.75,513.75,115671,3609,34424.75,77512.25,,,,,,,,177876.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2007-12-31,anual,PROVINCIA,82,SANTA FE,,9.3,15.7,3.2,11.6,,,,,,,,,,,2359.249,9046.76889,9124.438434,258.9216707,29198443,72754824,,,462791,,,26753.75,522.5,123791.25,3499.25,36509.5,83771.25,,,,,,,,187943.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2008-12-31,anual,PROVINCIA,82,SANTA FE,,8.7,16.9,3.3,11.5,110565,345659,164460,100793,52075,773552,,,,,3010.16064,11647.34717,11998.14211,-156.2034961,30554367,94177151,,,486606.25,,,27215.75,522.25,131028.75,3621.25,36868.5,89801.25,,,,,,,,197548.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2009-12-31,anual,PROVINCIA,82,SANTA FE,,8.5,16.5,7.1,11.1,110210,342879,164694,104116,53933,775832,,,,,3387.09278,13281.60695,14677.02852,-933.0968921,29682106,102089881,,,473910.5,,,26168.5,499.75,125532.25,3702.25,30899,90489.25,,,,,,,,196619.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2010-12-31,anual,PROVINCIA,82,SANTA FE,3257907,9,16.2,2.6,10.3,107708,340472,169201,101297,53537,772215,,,,,4986.67047,18008.5833,18769.64075,29.68736667,32156792,130985411,,,485954.25,,,26171.75,521.25,127575.75,3770.25,30869,93186.75,,,,,,,,203859.5,4469941.57,,,11886836.9,,,,112096566.8,555862768.4,34006303.53,987282793.5,,,,,,285324174.4,661847.75,335166.56,2964082444,,18305.5,2312.16,5916468635,,310659211.4,143438649.2,18928800.57,107555797.8,17409135.53,202090.95,1078703764,36622464.25,91872.13,71.6,29720763.13,3878683.03,140239451.6,38976563.27,833402584.1,,8904741,1144894.41,,84796848.78,20934969.66,10255331.95,5442571.43
99.1,2011-12-31,anual,PROVINCIA,82,SANTA FE,3285408,8.8,16.4,3,10.8,105937,334664,168887,102633,49270,761391,,,,,6605.96083,24209.05885,26959.53427,-1949.08745,34743048,172447252,,,510118.5,,,27824,558,132726,3889,36860,96818.75,,,,,,,,211442.75,6772332.37,,,28880277.26,,,,281391308.2,668808325.1,44177153.75,1047952004,,,,,,304426612.1,122370,336133.35,3564332205,,53505.92,68867.6,6654420844,,282089970.1,174978748.4,29668907.97,148458036.2,21255004.45,224839.31,1739683829,31575025.49,632552.93,2410.7,32136441.06,4361032.62,147443776.6,44638297.41,1040854384,,55278563,1933827.82,,126406068.3,1782,7009984.67,1810203.44
99.1,2012-12-31,anual,PROVINCIA,82,SANTA FE,3313212,8.5,16.3,3,10.3,106996,331249,171391,102756,55989,768381,,,,,8208.75024,30509.71238,31933.02386,-619.8684818,35047297,198282323,,,516015.25,,,27771.5,547.5,134197.75,3952.25,35926.5,98444.25,,,,,,,,215175.5,6299322,,,23492385.36,,,,312317085.9,870909875.6,48265375.89,650768988.9,,,,,460206.35,249394158.9,234825,416116.01,3029964252,,96891.88,,6965956450,,216863645.8,11930523.49,27676560.96,130545210.7,22565851.33,178316.16,,30537860.18,53588.51,1979.89,31584554.99,3670652.67,171416070.4,31377046.67,909408196.4,,64035893.85,1041201.14,,128788525.5,,4838865.95,3441899.4
99.1,2013-12-31,anual,PROVINCIA,82,SANTA FE,3341228,8.9,16.9,2.8,9.8,108731,327300,171043,104930,58535,770539,,,,,11545.97422,40117.55692,41853.78482,-731.6046095,36779570,250115783,,,520518.75,,,27214.5,573,136628.75,4014.25,34305,100159.5,,,,,,,,217623.75,2651630.5,,,13322827.96,,,,122620833.8,994934987,38992323.96,871626641.6,,,,,449667.12,280031656.7,417759.5,382683.79,2613288011,,1795816.11,,6676685100,,253640966.5,10650388.03,24355818.53,159067159.5,26527213.94,146541.11,,22699772.9,,55253.42,19167466.79,3227088.66,135675209.6,34207733.47,780863468.3,,66486582,660651.95,,68653672.37,7801.68,1393511.15,6211922.21
99.1,2014-12-31,anual,PROVINCIA,82,SANTA FE,3369365,8.7,17.2,2.8,10.4,110075,326904,168801,106498,59665,771943,,,,,15755.40636,54896.58872,58260.13054,-1782.063746,37978815,332172062,,,520847,,,27080,627,135138.75,4202.25,34432.25,101026.75,,,,,,,,218340,3417963.87,133066.5,,10763457.71,,,,87517886.98,395174818.4,41452027.74,704265109.2,,,,,427440.54,319308422.1,1151137.21,291954.7,2248194566,,3071086.23,,7738358945,,286205292.6,13872305.84,20867690.96,126281592.7,28522752.19,178736.33,,21621648.53,,21607.3,26533772.8,3431990.9,93338890.77,34439664.86,537211701.9,,36643291,579899.43,,54787971.87,3814.56,,5380117.86
99.1,2015-12-31,anual,PROVINCIA,82,SANTA FE,3397532,8.7,16.9,1.9,8.3,111926,327159,171885,112514,65312,788796,,,,,20792.75858,74194.83814,80806.29559,-4685.35867,39079475,429929957,,,528559,,,26381.25,619,134876.75,4327.5,35789.25,102052.5,,,,,,,,224512.75,5504058.27,,,8767718.55,,,,187461254.1,403859965.8,21849435.37,826618213,,,,,523649.68,280509930.5,570292.1,328818.13,2411840454,,1570619.97,,6335952588,,263575377.1,7906472.42,17575540.52,96979230.8,27273125.86,100561.39,,20247325.39,0.01,3874.29,20987722.11,4057617.41,50375986.36,20320297.37,232401050.2,,17021385,549461.3,,42644057.7,6392.42,4226000.76,5361885.78
99.1,2016-12-31,anual,PROVINCIA,82,SANTA FE,3425656,,,,,,,,,,,,,,,30056.67825,107450.9474,110668.9351,-555.9726403,,,,,527572.25,,,25943.25,612.75,132881.25,4354.25,34893.25,102230,,,,,,,,226657.5,7811290.8,,,16330218.94,,,,309498623.2,414948026.5,30647433.6,457741473.9,,,,,59475,320456283.9,657968.27,348961.52,2630736886,,415258.93,,6427892259,,225039907.5,7941036.84,18638659.27,91423894.54,31559255.67,129488.72,,29979484.62,,8767.76,19627522.96,3838787,42707973.62,15488977.42,377321944,,14900000,321748.61,,35362406.87,1375.2,653789.02,4349097.97
99.1,2017-12-31,anual,PROVINCIA,82,SANTA FE,3453674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8827566.31,,,15310993.1,,,,391359429,384864975.3,25891689.5,386628809.5,,,,,522345.01,401783793.5,1444247.33,299253.35,2359154697,,1081375.59,,5978717613,,215156894.3,5015211.63,18336323.15,111468619.1,30400961.74,120643.55,,31488107.67,,5985.9,18262186.58,4418758.15,39859861.15,7244609.53,584414861,,7080200,285365.66,,39732837.71,13423660.24,,5238174.19
99.1,2018-12-31,anual,PROVINCIA,82,SANTA FE,3481514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1994-12-31,anual,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,,,,,,,,,,,3107542.68,2055492.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1995-12-31,anual,PROVINCIA,86,SANTIAGO DEL ESTERO,,,,,,,,,,,,,,,,,,,,,,3416995.755,2297824.559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1996-12-31,anual,PROVINCIA,86,SANTIAGO DEL ESTERO,,5.9,24.7,10.3,17.1,,,,,,,,,,,,,,,,,3447822.298,2358514.237,26415.5,,,3148.5,35.25,4077.5,421,2546,4911.75,,,,,,,,11275.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1997-12-31,anual,PROVINCIA,86,SANTIAGO DEL ESTERO,,6.2,23.3,5.4,16.6,,,,,,,,,,,,,,,,,3585323.74,2466626.883,28818,,,3439.5,50,4005,539.5,2733.25,5636.75,,,,,,,,12414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1998-12-31,anual,PROVINCIA,86,SANTIAGO DEL ESTERO,,6.2,22.5,5,18.1,,,,,,,,,,,,,,,,,3871248.47,2592164.903,30882,,,3465.75,70.5,4161.75,763.5,3786.75,5744.75,,,,,,,,12889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1999-12-31,anual,PROVINCIA,86,SANTIAGO DEL ESTERO,,6.4,21.1,4.6,15.5,,,,,,,,,,,,,,,,,3896137.65,2490721.82,30731.75,,,3968.5,46.75,3752.75,756.75,3730.75,5786.5,,,,,,,,12689.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2000-12-31,anual,PROVINCIA,86,SANTIAGO DEL ESTERO,,6,21.6,8.9,13.2,,,,,,,,,,,,,,,,,3742002.019,2430182.46,32187.5,,,5274,75.25,3640.75,779.75,3309.5,5881.5,,,,,,,,13226.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2001-12-31,anual,PROVINCIA,86,SANTIAGO DEL ESTERO,,6.1,21.1,7.1,14.8,,,,,,,,,,,,,,,,,3806529.265,2417117.301,30047.5,,,3808,49,3504.25,774.25,2959.75,5782.75,,,,,,,,13169.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2002-12-31,anual,PROVINCIA,86,SANTIAGO DEL ESTERO,,5.9,22.1,6.8,12.4,,,,,,,,,,,,,,,,,3355652.443,2827737.752,26200.5,,,3379.5,34,2753.5,751,1554.5,5215.75,,,,,,,,12512.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2003-12-31,anual,PROVINCIA,86,SANTIAGO DEL ESTERO,,5.5,17.8,5.5,14.2,,,,,,,,,,,,,,,,,3279434.93,2998461.211,26794.25,,,3297.75,45,2761.25,727.25,1767.25,5433.25,,,,,,,,12762.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2004-12-31,anual,PROVINCIA,86,SANTIAGO DEL ESTERO,,5.1,19.7,7.3,13.8,,,,,,,,,,,,,,,,,3391102.733,3391102.733,28943.5,,,3485,57,3002,703.25,2553.5,6002.75,,,,,,,,13140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2005-12-31,anual,PROVINCIA,86,SANTIAGO DEL ESTERO,,5.6,21,5.7,11.7,,,,,,,,,,,156.3921698,1730.113362,1652.205945,167.4760873,,,3928601.443,4299083.753,32957,,,3740.25,81,3306.25,718,3877.75,6894,,,,,,,,14339.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2006-12-31,anual,PROVINCIA,86,SANTIAGO DEL ESTERO,,5.7,20,4.1,12.1,,,,,,,,,,,184.9944621,2077.039442,2358.294713,-145.5332723,,,4281303.091,5380581.643,35641.75,,,3790,105.25,3819.75,701.75,4852.25,7443,,,,,,,,14929.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2007-12-31,anual,PROVINCIA,86,SANTIAGO DEL ESTERO,,6.4,19.4,4.2,13.8,,,,,,,,,,,238.213,2717.291038,2920.850554,-68.47202557,,,4707660.583,6854954.8,39030,,,4175.25,149.75,4250.75,725.75,5710,8452,,,,,,,,15566.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
